127.0.0.1 - - [18/Jun/2014:09:35:16 +0530] "GET /maildetective1.0/grayscale/gmail_like.jsp?item=120 HTTP/1.1" 200 22694
127.0.0.1 - - [18/Jun/2014:09:35:17 +0530] "GET /maildetective1.0/grayscale/gmail_like.jsp?item=90 HTTP/1.1" 200 22694
127.0.0.1 - - [18/Jun/2014:09:35:17 +0530] "GET /maildetective1.0/grayscale/gmail_like.jsp?item=60 HTTP/1.1" 200 22922
127.0.0.1 - - [18/Jun/2014:09:35:19 +0530] "GET /maildetective1.0/grayscale/gmail_like.jsp?item=30 HTTP/1.1" 200 22594
127.0.0.1 - - [18/Jun/2014:09:35:20 +0530] "GET /maildetective1.0/grayscale/gmail_like.jsp?item=0 HTTP/1.1" 200 22489
127.0.0.1 - - [18/Jun/2014:09:35:27 +0530] "GET /maildetective1.0/grayscale/Search.jsp?search=codechef&item=0 HTTP/1.1" 200 20844
127.0.0.1 - - [18/Jun/2014:09:35:30 +0530] "GET /maildetective1.0/grayscale/Spam.jsp?item=0 HTTP/1.1" 200 19986
127.0.0.1 - - [18/Jun/2014:09:35:35 +0530] "GET /maildetective1.0/grayscale/Spam.jsp?item=30 HTTP/1.1" 200 19034
127.0.0.1 - - [18/Jun/2014:09:40:39 +0530] "GET /maildetective1.0/grayscale/Spam.jsp?item=30 HTTP/1.1" 200 19356
127.0.0.1 - - [18/Jun/2014:09:40:39 +0530] "GET /maildetective1.0/grayscale/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:40:39 +0530] "GET /maildetective1.0/grayscale/font-awesome/css/font-awesome.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:40:39 +0530] "GET /maildetective1.0/grayscale/js/docs.min.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:40:39 +0530] "GET /maildetective1.0/grayscale/css/button.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:40:39 +0530] "GET /maildetective1.0/grayscale/css/dashboard.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:40:39 +0530] "GET /maildetective1.0/grayscale/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:40:39 +0530] "GET /maildetective1.0/grayscale/css/hover.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:40:43 +0530] "GET /maildetective1.0/grayscale/Spam.jsp?item=0 HTTP/1.1" 200 19986
127.0.0.1 - - [18/Jun/2014:09:40:44 +0530] "GET /maildetective1.0/grayscale/Spam.jsp?item=-30 HTTP/1.1" 500 3781
127.0.0.1 - - [18/Jun/2014:09:40:49 +0530] "GET /maildetective1.0/grayscale/Spam.jsp?item=30 HTTP/1.1" 200 19034
127.0.0.1 - - [18/Jun/2014:09:40:51 +0530] "GET /maildetective1.0/grayscale/Spam.jsp?item=30 HTTP/1.1" 200 19356
127.0.0.1 - - [18/Jun/2014:09:40:51 +0530] "GET /maildetective1.0/grayscale/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:40:51 +0530] "GET /maildetective1.0/grayscale/css/dashboard.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:40:51 +0530] "GET /maildetective1.0/grayscale/font-awesome/css/font-awesome.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:40:51 +0530] "GET /maildetective1.0/grayscale/css/button.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:40:51 +0530] "GET /maildetective1.0/grayscale/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:40:51 +0530] "GET /maildetective1.0/grayscale/css/hover.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:40:51 +0530] "GET /maildetective1.0/grayscale/js/docs.min.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:40:55 +0530] "GET /maildetective1.0/grayscale/Spam.jsp?item=0 HTTP/1.1" 200 19986
127.0.0.1 - - [18/Jun/2014:09:40:56 +0530] "GET /maildetective1.0/grayscale/Spam.jsp?item=30 HTTP/1.1" 200 19034
127.0.0.1 - - [18/Jun/2014:09:40:58 +0530] "GET /maildetective1.0/grayscale/Spam.jsp?item=30 HTTP/1.1" 200 19356
127.0.0.1 - - [18/Jun/2014:09:40:58 +0530] "GET /maildetective1.0/grayscale/css/bootstrap.min.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:40:58 +0530] "GET /maildetective1.0/grayscale/css/hover.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:40:58 +0530] "GET /maildetective1.0/grayscale/css/button.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:40:58 +0530] "GET /maildetective1.0/grayscale/css/dashboard.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:40:58 +0530] "GET /maildetective1.0/grayscale/font-awesome/css/font-awesome.css HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:40:58 +0530] "GET /maildetective1.0/grayscale/js/bootstrap.min.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:40:58 +0530] "GET /maildetective1.0/grayscale/js/docs.min.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Jun/2014:09:41:01 +0530] "GET /maildetective1.0/grayscale/Spam.jsp?item=60 HTTP/1.1" 200 18544
127.0.0.1 - - [18/Jun/2014:09:41:03 +0530] "GET /maildetective1.0/grayscale/Spam.jsp?item=60 HTTP/1.1" 200 18544
